Distance_(pixels),Gray_Value
318,50.0000
319,44.7500
320,49.5000
321,45.5000
322,42.7500
323,47.7500
324,41.7500
325,39.0000
326,33.5000
327,36.0000
328,44.7500
329,45.2500
330,33.2500
331,38.5000
332,39.0000
333,39.0000
334,41.5000
335,35.0000
336,35.0000
337,34.2500
338,28.5000
339,33.0000
340,26.7500
341,29.2500
342,35.0000
343,27.2500
344,27.2500
345,23.7500
346,22.0000
347,21.7500
348,22.7500
349,22.7500
350,20.2500
351,23.5000
352,19.7500
353,29.5000
354,20.7500
355,13.0000
356,20.2500
357,13.2500
358,24.2500
359,21.5000
360,18.0000
361,10.5000
362,15.7500
363,14.7500
364,14.7500
365,10.7500
366,13.2500
367,7.2500
368,14.7500
369,17.0000
370,13.7500
371,16.0000
372,14.7500
373,13.7500
374,11.7500
375,11.2500
376,15.0000
377,10.7500
378,8.0000
379,10.7500
380,10.5000
381,5.5000
382,8.7500
383,6.5000
384,14.0000
385,13.2500
386,9.2500
387,8.2500
388,10.5000
389,8.5000
390,10.7500
391,8.5000
392,14.2500
393,15.2500
394,10.5000
395,7.7500
396,8.5000
397,12.5000
398,12.7500
399,4.7500
400,12.5000
401,12.7500
402,13.0000
403,11.7500
404,6.7500
405,17.0000
406,12.5000
407,15.2500
408,11.0000
409,13.0000
410,9.7500
411,15.2500
412,9.2500
413,10.2500
414,7.0000
415,10.7500
416,10.5000
417,15.5000
418,12.2500
419,3.2500
420,12.5000
421,13.0000
422,11.7500
423,10.2500
424,9.2500
425,7.5000
426,8.7500
427,10.5000
428,12.0000
429,7.2500
430,13.0000
431,4.2500
432,7.0000
433,3.2500
434,11.2500
435,3.5000
436,7.2500
437,11.0000
438,7.7500
439,6.2500
440,6.0000
441,9.0000
442,7.7500
443,4.0000
444,5.5000
445,2.2500
446,4.2500
447,7.5000
448,7.2500
449,7.0000
450,6.7500
451,7.7500
452,7.7500
453,4.7500
454,5.5000
455,2.5000
456,5.7500
457,8.2500
458,4.0000
459,6.7500
460,2.2500
461,3.5000
462,7.2500
463,5.0000
464,5.7500
465,8.7500
466,4.5000
467,2.2500
468,1.7500
469,2.2500
470,5.0000
471,2.2500
472,3.2500
473,3.5000
474,4.7500
475,5.7500
476,6.7500
477,7.0000
478,3.0000
479,3.5000
480,3.2500
481,4.5000
482,2.2500
483,4.0000
484,2.0000
485,5.0000
486,5.5000
487,2.2500
488,1.2500
489,6.5000
490,2.0000
491,1.7500
492,3.2500
493,1.2500
494,0.0000
495,2.2500
496,7.0000
497,4.7500
498,1.0000
499,3.0000
500,1.5000
501,3.2500
502,5.5000
503,3.7500
504,6.5000
505,3.5000
506,1.5000
507,2.7500
508,2.2500
509,4.2500
510,1.0000
511,2.5000
512,6.5000
513,7.5000
514,7.5000
515,3.7500
516,6.0000
517,2.5000
518,3.7500
519,6.5000
520,5.2500
521,1.7500
522,6.5000
523,7.5000
524,2.5000
525,7.5000
526,4.2500
527,4.2500
528,1.0000
529,0.2500
530,2.7500
531,4.2500
532,4.2500
533,3.2500
534,0.7500
535,0.5000
536,5.0000
537,1.0000
538,3.5000
539,0.0000
540,1.5000
541,6.5000
542,0.2500
543,1.5000
544,1.2500
545,0.7500
546,5.0000
547,0.0000
548,4.7500
549,10.2500
550,8.7500
551,5.7500
552,3.2500
553,5.5000
554,6.7500
555,1.5000
556,3.0000
557,1.2500
558,2.5000
559,2.0000
560,7.5000
561,3.5000
562,5.2500
563,3.0000
564,3.2500
565,4.2500
566,5.0000
567,0.0000
568,2.0000
569,6.2500
570,2.2500
571,6.0000
572,3.7500
573,1.2500
574,0.7500
575,7.5000
576,5.7500
577,0.0000
578,4.5000
579,0.2500
580,2.0000
581,4.2500
582,0.7500
583,3.2500
584,3.5000
585,1.5000
586,4.0000
587,4.5000
588,0.7500
589,2.5000
590,5.5000
591,3.2500
592,7.5000
593,0.0000
594,7.5000
595,2.7500
596,5.0000
597,0.5000
598,3.2500
599,4.7500
600,3.7500
601,0.7500
602,6.7500
603,0.0000
604,2.0000
605,2.5000
606,3.7500
607,7.2500
608,0.7500
609,2.7500
610,0.0000
611,1.7500
612,6.5000
613,2.7500
614,0.2500
615,1.2500
616,1.0000
617,1.5000
618,3.0000
619,3.2500
620,2.0000
621,2.5000
622,0.7500
623,4.2500
624,1.5000
625,1.7500
626,0.0000
627,1.2500
628,3.7500
629,1.0000
630,0.0000
631,1.2500
632,6.2500
633,1.7500
634,7.2500
635,3.5000
636,0.2500
637,2.2500
638,0.7500
639,7.2500
640,4.2500
641,4.2500
642,2.7500
643,2.2500
644,8.2500
645,3.0000
646,1.5000
647,4.5000
648,0.0000
649,2.5000
650,0.2500
651,0.5000
652,7.2500
653,8.2500
654,1.7500
655,3.7500
656,2.2500
657,1.2500
658,0.2500
659,0.0000
660,1.5000
661,1.7500
662,1.5000
663,5.0000
664,8.2500
665,4.0000
666,1.2500
667,2.2500
668,5.0000
669,2.0000
670,0.5000
671,3.7500
672,3.5000
673,0.0000
674,0.2500
675,3.0000
676,3.2500
677,2.0000
678,3.2500
679,1.2500
680,3.5000
681,2.0000
682,3.0000
683,0.7500
684,1.0000
685,0.0000
686,0.0000
687,3.2500
688,4.0000
689,2.7500
690,3.0000
691,3.5000
692,0.5000
693,3.5000
694,3.0000
695,5.2500
