spectrometer_90_70nm_einzel_at_650.00nm_cut_at_1184.50Y_01.dat
02.05.2022
11:40:41
cut middle at Y: 1184.50
top cursor: 1210 down cursor: 1159 mean of: 51 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
650.894	17064.333
651.022	17025.588
651.150	17072.490
651.278	17078.275
651.406	17052.902
651.534	17064.902
651.663	17068.902
651.791	17283.275
651.919	17091.137
652.047	17147.039
652.175	17151.353
652.303	17158.804
652.431	17145.804
652.559	17270.902
652.688	17157.549
652.816	17239.941
652.944	17203.314
653.072	17228.373
653.200	17237.941
653.328	17227.627
653.456	17198.235
653.584	17310.353
653.713	17251.647
653.841	17276.431
653.969	17328.059
654.097	17328.706
654.225	17309.588
654.353	17412.902
654.481	17397.098
654.609	17475.686
654.738	17487.118
654.866	17486.431
654.994	17608.608
655.122	17593.549
655.250	17729.804
655.378	17519.235
655.506	17649.216
655.634	17717.176
655.763	17506.392
655.891	17540.294
656.019	17489.902
656.147	17567.510
656.275	17593.627
656.403	17571.471
656.531	17505.294
656.659	17516.157
656.788	17564.431
656.916	17520.784
657.044	17520.000
657.172	17512.039
657.300	17691.275
657.428	17466.824
657.556	17533.902
657.684	17480.765
657.813	17506.373
657.941	17466.039
658.069	17424.863
658.197	17450.471
658.325	17480.706
658.453	17484.412
658.581	17406.471
658.709	17426.098
658.838	17516.000
658.966	17512.725
659.094	17476.314
659.222	17426.706
659.350	17361.412
659.478	17508.608
659.606	17530.490
659.734	17472.765
659.863	17388.118
659.991	17327.235
660.119	17387.078
660.247	17503.961
660.375	17335.255
660.503	17316.647
660.631	17369.451
660.759	17340.392
660.888	17356.412
661.016	17329.431
661.144	17329.451
661.272	17360.412
661.400	17335.647
661.528	17403.118
661.656	17357.000
661.784	17331.216
661.913	17391.647
662.041	17461.667
662.169	17380.863
662.297	17591.020
662.425	17478.824
662.553	17654.020
662.681	17526.275
662.809	17623.784
662.938	17562.549
663.066	17587.294
663.194	17624.059
663.322	17644.275
663.450	17674.902
663.578	17605.765
663.706	17812.980
663.834	17759.235
663.963	17700.608
664.091	17751.961
664.219	17756.255
664.347	17875.431
664.475	17971.059
664.603	17789.725
664.731	17792.196
664.859	17834.843
664.988	17877.804
665.116	17870.804
665.244	17925.412
665.372	17938.706
665.500	18044.941
665.628	18031.059
665.756	18067.118
665.884	18111.118
666.013	18106.961
666.141	18128.745
666.269	18212.843
666.397	18288.235
666.525	18306.059
666.653	18325.098
666.781	18460.745
666.909	18400.725
667.038	18516.373
667.166	18462.745
667.294	18561.627
667.422	18596.373
667.550	18623.824
667.678	18669.373
667.806	18636.451
667.934	18695.863
668.063	18706.412
668.191	18841.784
668.319	18854.098
668.447	18816.314
