spectrometer_wei?lichtspektrum_at_650.00nm_cut_at_1436.50Y_01.dat
02.05.2022
13:46:56
cut middle at Y: 1436.50
top cursor: 1494 down cursor: 1379 mean of: 115 lines , 2560 datapoints
wavelength(nm)	intensity[arb. units]
667.038	12422.426
667.166	12378.339
667.294	12334.383
667.422	12300.861
667.550	12303.017
667.678	12297.165
667.806	12275.843
667.934	12227.791
668.063	12244.017
668.191	12197.774
668.319	12239.000
668.447	12137.696
668.575	12164.896
668.703	12092.713
668.831	12087.539
668.959	12035.835
669.088	12201.261
669.216	12006.391
669.344	11962.061
669.472	11912.835
669.600	11898.539
669.728	11911.339
669.856	11823.687
669.984	11762.557
670.113	11729.061
670.241	11690.357
670.369	11689.817
670.497	11624.391
670.625	11590.704
670.753	11786.496
670.881	11744.330
671.009	11596.852
671.138	11552.817
671.266	11431.809
671.394	11413.026
671.522	11485.017
671.650	11325.304
671.778	11296.652
671.906	11282.687
672.034	11283.661
672.163	11183.991
672.291	11199.774
672.419	11213.026
672.547	11116.748
672.675	11032.922
672.803	11036.435
672.931	10988.539
673.059	10955.939
673.188	10891.974
673.316	10848.052
673.444	10855.974
673.572	10960.087
673.700	10756.496
673.828	10767.635
673.956	10676.096
674.084	10614.287
674.213	10645.530
674.341	10524.548
674.469	10476.409
