Distance_(pixels),Gray_Value
337,863.750
338,867.500
339,866.250
340,868.500
341,864.750
342,858.000
343,857.000
344,874.750
345,862.500
346,867.250
347,862.250
348,856.250
349,860.250
350,857.750
351,855.250
352,849.750
353,850.000
354,853.000
355,849.000
356,849.250
357,853.500
358,848.500
359,847.750
360,845.250
361,847.500
362,844.250
363,844.500
364,848.250
365,841.750
366,840.500
367,839.750
368,837.500
369,839.250
370,849.000
371,846.750
372,835.250
373,839.250
374,830.000
375,839.250
376,833.500
377,838.500
378,836.500
379,832.250
380,836.250
381,847.750
382,831.750
383,834.250
384,849.500
385,827.500
386,823.750
387,830.250
388,828.750
389,830.500
390,831.000
391,828.000
392,826.500
393,833.000
394,823.000
395,826.250
396,826.250
397,826.250
398,824.000
399,825.750
400,823.250
401,835.500
402,862.500
403,832.000
404,823.750
405,829.000
406,852.750
407,827.500
408,825.750
409,829.000
410,858.250
411,828.000
412,824.250
413,825.250
414,835.500
415,834.750
416,837.000
417,830.250
418,832.750
419,834.250
420,826.750
421,830.750
422,827.000
423,835.000
424,828.250
425,831.750
426,830.250
427,830.250
428,828.000
429,827.000
430,835.000
431,826.500
432,834.500
433,831.500
434,827.750
435,840.250
436,833.750
437,829.500
438,826.000
439,822.750
440,828.000
441,832.750
442,828.500
443,829.250
444,827.500
445,825.500
446,829.750
447,822.500
448,829.000
449,829.000
450,825.750
451,825.000
452,829.000
453,827.500
454,825.750
455,831.250
456,827.000
457,828.000
458,823.750
459,829.500
460,825.500
461,828.500
462,834.750
463,831.000
464,823.750
465,827.750
466,820.250
467,828.750
468,822.750
469,824.750
470,849.000
471,820.500
472,821.250
473,837.500
474,840.000
475,828.250
476,849.750
477,824.750
478,823.000
479,825.750
480,825.500
481,821.000
482,827.250
483,825.250
484,837.250
485,826.750
486,837.500
487,823.750
488,831.500
489,820.500
490,824.750
491,822.750
492,823.250
493,830.500
494,841.750
495,823.250
496,831.000
497,830.250
498,818.000
499,819.000
500,829.250
501,822.500
502,831.250
503,821.250
504,817.500
505,862.000
506,825.250
507,826.750
508,833.500
509,822.250
510,826.000
511,821.500
512,820.500
513,825.000
514,824.750
515,822.000
516,820.750
517,819.250
518,825.000
519,824.750
520,821.000
521,827.500
522,826.000
523,820.000
524,837.250
525,820.250
526,816.000
527,821.500
528,822.750
529,833.500
530,820.250
531,821.750
532,822.250
533,821.000
534,821.000
535,824.500
536,820.000
537,820.500
538,818.500
539,821.250
540,822.750
541,824.000
542,818.250
543,821.000
544,818.500
545,821.250
546,819.750
547,824.250
548,826.250
549,819.250
550,818.750
551,821.250
552,817.250
553,820.500
554,833.500
555,822.500
556,824.500
557,822.000
558,825.500
559,826.250
560,819.000
561,826.250
562,828.750
563,818.000
564,826.500
565,853.500
566,819.000
567,827.000
568,825.750
569,820.000
570,819.500
571,813.500
572,821.500
573,827.000
574,815.500
575,819.500
576,815.000
577,821.750
578,825.000
579,826.250
580,817.750
581,816.750
582,817.750
583,813.500
584,822.750
585,814.000
586,816.750
587,814.500
588,818.250
589,820.000
590,816.750
591,817.250
592,820.500
593,815.500
594,818.750
595,846.750
596,821.250
597,815.000
598,814.750
599,822.750
600,815.500
601,818.000
602,817.000
603,819.000
604,816.000
605,819.750
606,814.750
607,815.000
608,821.250
609,828.500
610,816.500
611,820.750
612,817.750
613,818.750
614,816.500
615,817.250
616,821.250
617,814.750
618,820.000
619,812.250
620,814.250
621,829.250
622,822.000
623,819.250
624,828.750
625,821.500
626,818.750
627,821.000
628,816.250
629,818.000
630,815.000
631,860.500
632,819.000
633,816.250
634,816.000
635,814.250
636,816.500
637,815.250
638,818.750
639,812.250
640,816.250
641,809.000
642,812.000
643,815.000
644,811.750
645,823.750
646,820.500
647,815.250
648,812.500
649,822.500
650,814.000
651,828.000
652,808.750
653,818.750
654,817.250
655,820.750
656,813.750
657,820.000
658,823.250
659,813.750
660,824.750
661,818.750
662,819.500
663,814.250
664,814.500
665,832.250
666,814.750
667,807.750
668,817.750
669,810.000
670,815.000
671,816.750
672,814.500
673,808.250
674,815.750
675,810.500
676,809.750
677,815.750
678,810.500
679,811.500
680,814.750
681,815.750
682,810.000
683,814.250
684,818.750
685,812.250
686,806.250
687,808.500
688,813.000
689,808.250
690,828.500
691,813.250
692,817.500
693,810.500
694,813.000
695,813.000
