Distance_(pixels),Gray_Value
653,2.5000
654,1.5000
655,0.7500
656,0.5000
657,0.0000
658,3.5000
659,1.2500
660,0.2500
661,1.2500
662,0.0000
663,2.0000
664,2.0000
665,2.2500
666,0.0000
667,3.2500
668,8.0000
669,1.2500
670,2.0000
671,3.2500
672,2.2500
673,0.0000
674,1.7500
675,0.7500
676,2.5000
677,2.7500
678,0.2500
679,2.0000
680,2.2500
681,1.5000
682,1.7500
683,1.0000
684,3.5000
685,1.0000
686,0.0000
687,1.2500
688,0.0000
689,1.5000
690,2.2500
691,1.2500
692,3.0000
693,1.5000
694,0.0000
695,3.5000
