Distance_(pixels),Gray_Value
574,3.2500
575,6.5000
576,4.0000
577,2.2500
578,0.0000
579,0.5000
580,2.2500
581,2.5000
582,7.2500
583,3.2500
584,2.0000
585,4.0000
586,4.5000
587,2.2500
588,4.0000
589,2.5000
590,6.5000
591,0.5000
592,1.5000
593,3.7500
594,2.2500
595,5.2500
596,3.0000
597,1.5000
598,4.0000
599,2.0000
600,1.2500
601,0.7500
602,4.5000
603,1.7500
604,1.7500
605,0.7500
606,5.2500
607,3.7500
608,2.5000
609,5.2500
610,2.0000
611,0.0000
612,1.5000
613,2.7500
614,2.0000
615,0.0000
616,1.7500
617,3.2500
618,0.5000
619,2.2500
620,2.0000
621,1.0000
622,3.2500
623,0.7500
624,2.2500
625,0.2500
626,1.0000
627,1.7500
628,4.5000
629,2.5000
630,4.2500
631,7.0000
632,3.2500
633,1.0000
634,0.2500
635,2.2500
636,1.0000
637,0.0000
638,0.2500
639,1.2500
640,0.7500
641,0.7500
642,1.7500
643,3.7500
644,1.2500
645,1.5000
646,2.7500
647,1.5000
648,2.5000
649,0.5000
650,0.0000
651,2.7500
652,0.0000
653,0.7500
654,1.7500
655,3.0000
656,4.0000
657,0.5000
658,0.7500
659,3.7500
660,4.0000
661,4.2500
662,3.5000
663,1.0000
664,0.0000
665,3.0000
666,3.2500
667,2.2500
668,2.2500
669,2.0000
670,3.5000
671,2.0000
672,4.5000
673,0.2500
674,1.5000
675,1.5000
676,1.2500
677,0.2500
678,0.0000
679,2.5000
680,0.2500
681,1.2500
682,2.7500
683,2.5000
684,1.0000
685,3.2500
686,0.2500
687,3.0000
688,7.5000
689,4.5000
690,1.0000
691,0.0000
692,0.5000
693,0.5000
694,0.5000
695,0.0000
