Distance_(pixels),Gray_Value
603,4.000
604,0.750
605,1.750
606,0.000
607,0.500
608,0.000
609,4.000
610,0.250
611,0.750
612,2.250
613,0.000
614,4.750
615,0.000
616,1.500
617,3.750
618,1.750
619,2.750
620,4.250
621,0.750
622,4.250
623,1.250
624,2.500
625,1.000
626,0.000
627,4.000
628,0.000
629,0.500
630,2.750
631,2.250
632,1.500
633,3.000
634,3.750
635,2.500
636,0.250
637,1.500
638,1.750
639,0.000
640,3.250
641,1.750
642,0.500
643,0.000
644,0.000
645,0.250
646,4.250
647,4.000
648,1.250
649,0.750
650,2.000
651,1.500
652,2.500
653,0.750
654,2.250
655,4.000
656,2.500
657,1.250
658,3.000
659,4.250
660,0.000
661,3.500
662,4.750
663,2.500
664,4.750
665,0.000
666,1.500
667,0.000
668,1.500
669,3.500
670,0.500
671,1.750
672,2.250
673,4.000
674,1.500
675,1.000
676,0.000
677,0.500
678,0.000
679,1.000
680,1.750
681,0.250
682,0.250
683,3.000
684,0.250
685,3.750
686,0.000
687,0.750
688,2.000
689,0.000
690,3.250
691,0.000
692,0.000
693,3.000
694,1.750
695,2.000
